0.098, 0.056, 0.014, 0.032, 0.035
0.086, 0.048, 0.008, 0.03, 0.029
0.086, 0.045, 0.007, 0.031, 0.029
0.092, 0.049, 0.01, 0.03, 0.031
0.108, 0.046, 0.009, 0.031, 0.03
0.106, 0.043, 0.007, 0.029, 0.029
0.091, 0.047, 0.008, 0.029, 0.029
0.082, 0.044, 0.007, 0.053, 0.03
0.078, 0.055, 0.009, 0.03, 0.031
0.094, 0.057, 0.008, 0.029, 0.034
0.078, 0.054, 0.006, 0.035, 0.029
0.069, 0.043, 0.006, 0.038, 0.026
0.066, 0.044, 0.01, 0.041, 0.032
0.091, 0.042, 0.008, 0.036, 0.034
0.095, 0.058, 0.015, 0.044, 0.037
0.089, 0.046, 0.008, 0.044, 0.04
0.071, 0.045, 0.009, 0.03, 0.039
0.092, 0.049, 0.009, 0.03, 0.039
0.089, 0.058, 0.016, 0.039, 0.052
0.076, 0.055, 0.018, 0.038, 0.067
0.08, 0.047, 0.01, 0.031, 0.033
0.064, 0.047, 0.009, 0.027, 0.031
0.072, 0.048, 0.008, 0.027, 0.03
0.07, 0.046, 0.01, 0.038, 0.029
0.1, 0.047, 0.011, 0.032, 0.033
0.08, 0.046, 0.012, 0.039, 0.037
0.065, 0.048, 0.01, 0.03, 0.031
0.064, 0.048, 0.009, 0.029, 0.033
0.083, 0.042, 0.009, 0.03, 0.031
0.073, 0.047, 0.008, 0.035, 0.03
0.084, 0.048, 0.011, 0.035, 0.036
0.072, 0.042, 0.008, 0.032, 0.032
0.096, 0.05, 0.009, 0.033, 0.035
0.07, 0.048, 0.01, 0.032, 0.032
0.068, 0.046, 0.009, 0.033, 0.031
0.095, 0.045, 0.009, 0.031, 0.03
0.077, 0.032, 0.009, 0.031, 0.03
0.132, 0.039, 0.01, 0.029, 0.031
0.107, 0.048, 0.019, 0.034, 0.042
0.092, 0.033, 0.014, 0.036, 0.041
0.213, 0.031, 0.012, 0.028, 0.037
0.115, 0.029, 0.01, 0.027, 0.034
0.086, 0.029, 0.008, 0.035, 0.034
0.082, 0.029, 0.009, 0.026, 0.034
0.082, 0.03, 0.01, 0.026, 0.033
0.088, 0.028, 0.008, 0.04, 0.033
0.091, 0.028, 0.009, 0.025, 0.033
0.099, 0.028, 0.01, 0.025, 0.035
0.099, 0.029, 0.009, 0.033, 0.033
0.106, 0.028, 0.009, 0.025, 0.033
0.106, 0.028, 0.009, 0.025, 0.034
0.11, 0.03, 0.01, 0.037, 0.035
0.149, 0.044, 0.01, 0.039, 0.035
0.084, 0.029, 0.01, 0.034, 0.035
0.083, 0.028, 0.009, 0.032, 0.033
0.089, 0.028, 0.009, 0.034, 0.035
0.086, 0.028, 0.009, 0.035, 0.034
0.073, 0.029, 0.009, 0.036, 0.036
0.084, 0.029, 0.01, 0.026, 0.035
0.095, 0.032, 0.011, 0.036, 0.037
0.095, 0.029, 0.009, 0.026, 0.034
0.102, 0.028, 0.009, 0.026, 0.033
0.089, 0.04, 0.009, 0.026, 0.033
0.078, 0.028, 0.009, 0.036, 0.049
0.076, 0.028, 0.008, 0.036, 0.035
0.077, 0.028, 0.009, 0.034, 0.033
0.089, 0.028, 0.009, 0.026, 0.033
0.095, 0.029, 0.009, 0.036, 0.036
0.077, 0.031, 0.01, 0.035, 0.034
0.084, 0.029, 0.009, 0.039, 0.033
0.108, 0.033, 0.009, 0.038, 0.034
0.085, 0.032, 0.009, 0.035, 0.033
0.083, 0.043, 0.009, 0.034, 0.035
0.096, 0.03, 0.009, 0.034, 0.035
0.177, 0.029, 0.009, 0.035, 0.035
0.136, 0.067, 0.011, 0.036, 0.046
0.079, 0.028, 0.009, 0.028, 0.034
0.067, 0.032, 0.009, 0.027, 0.036
0.077, 0.032, 0.009, 0.034, 0.035
0.121, 0.03, 0.008, 0.03, 0.033
0.092, 0.03, 0.008, 0.029, 0.034
0.099, 0.029, 0.009, 0.041, 0.036
0.155, 0.037, 0.015, 0.041, 0.043
0.121, 0.031, 0.01, 0.033, 0.035
0.1, 0.028, 0.008, 0.033, 0.033
0.086, 0.028, 0.009, 0.031, 0.033
0.085, 0.032, 0.008, 0.032, 0.034
0.104, 0.031, 0.009, 0.035, 0.036
0.097, 0.031, 0.009, 0.031, 0.034
0.096, 0.03, 0.009, 0.029, 0.033
0.092, 0.029, 0.008, 0.036, 0.032
0.098, 0.031, 0.011, 0.033, 0.036
0.073, 0.033, 0.01, 0.033, 0.035
0.072, 0.045, 0.018, 0.043, 0.042
0.065, 0.041, 0.011, 0.035, 0.037
0.112, 0.051, 0.01, 0.036, 0.03
0.078, 0.041, 0.009, 0.028, 0.029
0.068, 0.038, 0.008, 0.024, 0.027
0.083, 0.039, 0.008, 0.027, 0.028
0.088, 0.043, 0.011, 0.035, 0.033
0.079, 0.028, 0.01, 0.03, 0.03
0.077, 0.043, 0.01, 0.032, 0.033
0.067, 0.037, 0.006, 0.026, 0.026
0.062, 0.041, 0.009, 0.03, 0.029
0.136, 0.046, 0.012, 0.034, 0.038
0.096, 0.044, 0.008, 0.031, 0.03
0.1, 0.042, 0.01, 0.028, 0.03
0.112, 0.039, 0.008, 0.032, 0.028
0.117, 0.033, 0.009, 0.045, 0.034
0.084, 0.044, 0.009, 0.032, 0.029
0.098, 0.048, 0.011, 0.036, 0.032
0.081, 0.039, 0.006, 0.027, 0.028
0.134, 0.06, 0.028, 0.055, 0.054
0.114, 0.042, 0.009, 0.042, 0.03
0.122, 0.07, 0.037, 0.042, 0.036
0.079, 0.041, 0.009, 0.041, 0.03
0.086, 0.043, 0.006, 0.047, 0.028
0.149, 0.034, 0.008, 0.032, 0.029
0.538, 0.047, 0.011, 0.035, 0.037
0.157, 0.039, 0.013, 0.042, 0.052
0.123, 0.05, 0.011, 0.037, 0.037
0.159, 0.038, 0.015, 0.039, 0.057
0.126, 0.043, 0.011, 0.035, 0.052
0.09, 0.048, 0.011, 0.038, 0.034
0.142, 0.049, 0.016, 0.038, 0.053
0.121, 0.034, 0.01, 0.05, 0.049
0.118, 0.031, 0.019, 0.038, 0.033
0.093, 0.026, 0.024, 0.022, 0.028
0.09, 0.029, 0.008, 0.043, 0.031
0.115, 0.04, 0.012, 0.038, 0.036
0.098, 0.052, 0.01, 0.041, 0.031
0.096, 0.047, 0.009, 0.025, 0.035
0.086, 0.047, 0.008, 0.034, 0.029
0.35, 0.045, 0.011, 0.029, 0.037
0.096, 0.041, 0.01, 0.04, 0.035
0.082, 0.029, 0.009, 0.03, 0.032
0.125, 0.051, 0.016, 0.046, 0.042
0.135, 0.035, 0.011, 0.065, 0.035
0.092, 0.04, 0.013, 0.032, 0.053
0.118, 0.032, 0.016, 0.046, 0.05
0.108, 0.039, 0.014, 0.036, 0.038
0.116, 0.042, 0.01, 0.025, 0.034
0.121, 0.034, 0.009, 0.028, 0.031
0.131, 0.035, 0.009, 0.034, 0.032
0.103, 0.029, 0.014, 0.046, 0.036
0.126, 0.046, 0.011, 0.033, 0.034
0.082, 0.037, 0.009, 0.024, 0.029
0.087, 0.028, 0.011, 0.044, 0.034
0.132, 0.036, 0.017, 0.047, 0.061
0.118, 0.036, 0.009, 0.031, 0.03
0.087, 0.06, 0.009, 0.03, 0.03
0.112, 0.064, 0.008, 0.031, 0.031
0.114, 0.046, 0.012, 0.032, 0.032
0.239, 0.089, 0.012, 0.033, 0.037
0.133, 0.097, 0.01, 0.039, 0.035
0.154, 0.069, 0.01, 0.042, 0.037
0.169, 0.078, 0.012, 0.043, 0.04
0.184, 0.071, 0.011, 0.038, 0.043
0.127, 0.105, 0.036, 0.05, 0.066
0.131, 0.095, 0.011, 0.042, 0.032
0.151, 0.094, 0.011, 0.041, 0.032
0.101, 0.086, 0.009, 0.038, 0.032
0.2, 0.101, 0.012, 0.045, 0.036
0.151, 0.088, 0.014, 0.04, 0.037
0.18, 0.08, 0.01, 0.033, 0.031
0.287, 0.081, 0.01, 0.033, 0.033
0.127, 0.083, 0.01, 0.037, 0.033
0.114, 0.085, 0.013, 0.042, 0.038
0.121, 0.085, 0.013, 0.037, 0.039
0.132, 0.083, 0.012, 0.039, 0.037
0.115, 0.08, 0.01, 0.033, 0.033
0.127, 0.081, 0.009, 0.035, 0.031
0.13, 0.099, 0.018, 0.044, 0.047
0.165, 0.099, 0.034, 0.044, 0.059
0.216, 0.129, 0.035, 0.054, 0.061
0.22, 0.129, 0.033, 0.051, 0.055
0.255, 0.079, 0.03, 0.061, 0.081
0.173, 0.181, 0.034, 0.044, 0.064
0.17, 0.093, 0.033, 0.041, 0.052
0.113, 0.077, 0.012, 0.032, 0.033
0.114, 0.083, 0.01, 0.031, 0.031
0.188, 0.089, 0.017, 0.04, 0.042
0.139, 0.04, 0.018, 0.04, 0.044
0.096, 0.056, 0.014, 0.032, 0.036
0.121, 0.066, 0.015, 0.04, 0.04
0.13, 0.052, 0.01, 0.033, 0.033
0.094, 0.056, 0.011, 0.031, 0.032
0.162, 0.029, 0.012, 0.033, 0.037
0.084, 0.058, 0.018, 0.035, 0.041
0.08, 0.057, 0.014, 0.036, 0.039
0.08, 0.05, 0.009, 0.033, 0.033
0.078, 0.049, 0.009, 0.032, 0.032
0.077, 0.062, 0.018, 0.036, 0.042
0.101, 0.063, 0.097, 0.063, 0.047
0.085, 0.058, 0.01, 0.03, 0.031
0.085, 0.053, 0.009, 0.031, 0.03
0.136, 0.055, 0.014, 0.059, 0.041
0.17, 0.064, 0.018, 0.039, 0.046
0.097, 0.073, 0.014, 0.038, 0.04
0.095, 0.064, 0.009, 0.034, 0.034
0.117, 0.138, 0.01, 0.034, 0.036
0.106, 0.066, 0.012, 0.032, 0.038
0.086, 0.056, 0.026, 0.035, 0.038
0.105, 0.053, 0.01, 0.045, 0.034
0.122, 0.085, 0.012, 0.036, 0.035
0.111, 0.083, 0.011, 0.04, 0.038
0.095, 0.077, 0.015, 0.041, 0.045
0.115, 0.067, 0.015, 0.039, 0.042
0.112, 0.056, 0.012, 0.031, 0.036
0.13, 0.063, 0.01, 0.036, 0.035
0.085, 0.069, 0.009, 0.036, 0.031
0.084, 0.05, 0.01, 0.029, 0.033
0.124, 0.06, 0.027, 0.037, 0.049
0.146, 0.049, 0.019, 0.039, 0.045
0.096, 0.052, 0.012, 0.036, 0.039
0.081, 0.046, 0.009, 0.032, 0.034
0.099, 0.051, 0.01, 0.029, 0.032
0.085, 0.046, 0.009, 0.029, 0.027
0.079, 0.048, 0.009, 0.026, 0.033
0.124, 0.043, 0.013, 0.034, 0.038
0.093, 0.057, 0.019, 0.035, 0.042
0.083, 0.049, 0.012, 0.03, 0.035
0.082, 0.049, 0.01, 0.03, 0.034
0.129, 0.05, 0.01, 0.028, 0.031
0.109, 0.047, 0.01, 0.033, 0.036
0.086, 0.047, 0.011, 0.031, 0.034
0.142, 0.041, 0.009, 0.029, 0.029
0.163, 0.057, 0.009, 0.035, 0.034
0.139, 0.067, 0.012, 0.037, 0.036
0.118, 0.069, 0.015, 0.038, 0.041
0.186, 0.063, 0.026, 0.038, 0.047
0.135, 0.057, 0.019, 0.032, 0.034
0.148, 0.063, 0.022, 0.056, 0.055
0.139, 0.067, 0.014, 0.033, 0.038
0.177, 0.07, 0.026, 0.049, 0.053
0.146, 0.064, 0.013, 0.032, 0.035
0.152, 0.053, 0.011, 0.029, 0.032
0.19, 0.05, 0.011, 0.031, 0.034
0.146, 0.057, 0.015, 0.032, 0.04
0.148, 0.055, 0.015, 0.032, 0.04
0.139, 0.036, 0.012, 0.041, 0.038
0.124, 0.061, 0.012, 0.033, 0.043
0.137, 0.08, 0.014, 0.034, 0.037
0.242, 0.144, 0.018, 0.035, 0.043
0.144, 0.078, 0.01, 0.034, 0.034
0.181, 0.091, 0.013, 0.036, 0.044
0.104, 0.062, 0.013, 0.037, 0.042
0.105, 0.064, 0.011, 0.035, 0.039
0.123, 0.07, 0.013, 0.037, 0.041
0.137, 0.06, 0.009, 0.03, 0.03
0.158, 0.071, 0.012, 0.031, 0.038
0.176, 0.062, 0.008, 0.029, 0.03
0.132, 0.064, 0.009, 0.029, 0.033
0.097, 0.06, 0.009, 0.03, 0.033
0.121, 0.062, 0.022, 0.035, 0.043
0.686, 0.054, 0.036, 0.039, 0.052
0.131, 0.066, 0.026, 0.047, 0.045
0.101, 0.09, 0.017, 0.033, 0.039
0.092, 0.066, 0.012, 0.03, 0.034
0.129, 0.027, 0.01, 0.039, 0.035
0.104, 0.062, 0.01, 0.043, 0.044
0.09, 0.061, 0.012, 0.042, 0.04
0.088, 0.061, 0.018, 0.035, 0.046
0.076, 0.054, 0.012, 0.032, 0.036
0.079, 0.061, 0.009, 0.03, 0.031
0.123, 0.057, 0.01, 0.031, 0.032
0.108, 0.054, 0.01, 0.03, 0.034
0.094, 0.06, 0.011, 0.031, 0.035
0.092, 0.059, 0.009, 0.031, 0.032
0.096, 0.053, 0.009, 0.029, 0.029
0.1, 0.057, 0.016, 0.031, 0.029
0.082, 0.056, 0.013, 0.031, 0.038
0.105, 0.062, 0.011, 0.032, 0.035
0.102, 0.063, 0.015, 0.034, 0.036
0.084, 0.057, 0.009, 0.033, 0.033
0.145, 0.04, 0.011, 0.038, 0.038
0.125, 0.056, 0.013, 0.044, 0.044
0.08, 0.059, 0.017, 0.032, 0.038
0.086, 0.057, 0.013, 0.031, 0.038
0.076, 0.053, 0.009, 0.031, 0.031
0.103, 0.056, 0.009, 0.03, 0.031
0.187, 0.129, 0.022, 0.04, 0.044
0.19, 0.138, 0.011, 0.038, 0.034
0.131, 0.082, 0.01, 0.038, 0.033
0.167, 0.084, 0.01, 0.03, 0.031
0.103, 0.058, 0.009, 0.029, 0.031
0.099, 0.065, 0.01, 0.038, 0.031
0.122, 0.107, 0.052, 0.063, 0.116
0.115, 0.088, 0.013, 0.04, 0.038
0.149, 0.091, 0.014, 0.037, 0.046
0.129, 0.082, 0.01, 0.037, 0.035
0.109, 0.083, 0.011, 0.036, 0.036
0.133, 0.093, 0.013, 0.04, 0.044
0.148, 0.086, 0.009, 0.037, 0.033
0.089, 0.083, 0.01, 0.037, 0.033
0.089, 0.076, 0.026, 0.037, 0.034
0.141, 0.101, 0.01, 0.038, 0.039
0.135, 0.082, 0.009, 0.038, 0.033
0.098, 0.087, 0.008, 0.037, 0.031
0.092, 0.099, 0.01, 0.046, 0.034
0.094, 0.097, 0.01, 0.039, 0.033
0.105, 0.083, 0.019, 0.037, 0.031
0.106, 0.086, 0.01, 0.049, 0.032
0.1, 0.083, 0.009, 0.051, 0.032
0.15, 0.097, 0.01, 0.037, 0.033
0.109, 0.082, 0.009, 0.053, 0.035
0.095, 0.078, 0.012, 0.052, 0.041
0.093, 0.077, 0.008, 0.039, 0.044
0.123, 0.08, 0.009, 0.034, 0.044
0.095, 0.079, 0.008, 0.037, 0.046
0.105, 0.073, 0.008, 0.03, 0.029
0.097, 0.079, 0.011, 0.038, 0.038
0.135, 0.093, 0.012, 0.036, 0.055
0.11, 0.076, 0.009, 0.03, 0.033
0.114, 0.074, 0.009, 0.029, 0.03
0.095, 0.072, 0.009, 0.03, 0.029
0.092, 0.076, 0.01, 0.037, 0.037
0.105, 0.078, 0.016, 0.038, 0.044
0.132, 0.076, 0.009, 0.039, 0.035
0.15, 0.098, 0.012, 0.038, 0.06
