-0.01, 0.046, 0.008, 0.034, 0.029
-0.005, 0.039, 0.008, 0.03, 0.028
-0.019, 0.032, 0.009, 0.028, 0.027
-0.007, 0.07, 0.009, 0.038, 0.031
-0.027, 0.04, 0.008, 0.032, 0.028
-0.021, 0.033, 0.009, 0.027, 0.028
-0.009, 0.053, 0.011, 0.035, 0.032
-0.028, 0.042, 0.01, 0.031, 0.03
-0.027, 0.042, 0.01, 0.033, 0.028
0.005, 0.051, 0.009, 0.037, 0.03
0.027, 0.042, 0.009, 0.03, 0.03
-0.004, 0.03, 0.009, 0.027, 0.026
0.006, 0.043, 0.01, 0.032, 0.033
0.018, 0.035, 0.008, 0.03, 0.032
-0.039, 0.029, 0.008, 0.027, 0.026
0.007, 0.052, 0.01, 0.038, 0.031
-0.016, 0.035, 0.008, 0.032, 0.027
-0.002, 0.038, 0.009, 0.035, 0.029
-0.017, 0.044, 0.009, 0.033, 0.031
0, 0.039, 0.01, 0.031, 0.032
-0.033, 0.051, 0.008, 0.026, 0.027
0.004, 0.045, 0.009, 0.035, 0.034
-0.009, 0.039, 0.008, 0.034, 0.028
0.011, 0.036, 0.008, 0.036, 0.032
-0.006, 0.048, 0.008, 0.038, 0.03
-0.03, 0.035, 0.008, 0.031, 0.028
-0.01, 0.049, 0.008, 0.033, 0.028
0.002, 0.049, 0.009, 0.031, 0.038
-0.007, 0.032, 0.007, 0.029, 0.03
-0.02, 0.04, 0.007, 0.038, 0.026
-0.007, 0.049, 0.009, 0.038, 0.031
-0.003, 0.037, 0.007, 0.029, 0.03
-0.039, 0.036, 0.008, 0.026, 0.026
-0.004, 0.046, 0.01, 0.036, 0.032
-0.019, 0.033, 0.009, 0.031, 0.036
0.007, 0.036, 0.008, 0.06, 0.029
0, 0.047, 0.008, 0.035, 0.029
0.008, 0.039, 0.009, 0.034, 0.028
-0.018, 0.03, 0.008, 0.025, 0.027
0.027, 0.056, 0.01, 0.039, 0.035
0.296, 0.048, 0.007, 0.109, 0.189
1.455, 0.171, 0.035, 0.053, 0.08
0.045, 0.088, 0.013, 0.039, 0.034
0, 0.079, 0.007, 0.036, 0.027
0.059, 0.072, 0.01, 0.034, 0.061
0.032, 0.084, 0.011, 0.039, 0.037
0.173, 0.077, 0.007, 0.065, 0.054
0.021, 0.085, 0.008, 0.038, 0.03
0.095, 0.118, 0.01, 0.037, 0.03
0.013, 0.061, 0.007, 0.037, 0.03
-0.008, 0.062, 0.007, 0.03, 0.038
0.008, 0.069, 0.009, 0.038, 0.032
-0.02, 0.05, 0.008, 0.031, 0.027
0.007, 0.046, 0.007, 0.028, 0.027
0.03, 0.069, 0.01, 0.041, 0.036
-0.003, 0.063, 0.008, 0.034, 0.03
0.014, 0.044, 0.009, 0.04, 0.03
0.02, 0.07, 0.01, 0.039, 0.032
-0.022, 0.049, 0.009, 0.031, 0.027
-0.002, 0.061, 0.008, 0.035, 0.041
0.047, 0.071, 0.009, 0.041, 0.032
-0.014, 0.057, 0.008, 0.034, 0.027
-0.028, 0.052, 0.009, 0.033, 0.029
0.035, 0.103, 0.042, 0.058, 0.063
-0.018, 0.156, 0.009, 0.033, 0.03
-0.011, 0.057, 0.008, 0.031, 0.027
0.024, 0.064, 0.011, 0.037, 0.033
-0.013, 0.048, 0.007, 0.033, 0.033
-0.018, 0.057, 0.007, 0.032, 0.026
0.022, 0.062, 0.009, 0.039, 0.032
-0.028, 0.047, 0.006, 0.025, 0.028
0.037, 0.058, 0.007, 0.034, 0.026
0.016, 0.067, 0.01, 0.037, 0.031
-0.016, 0.058, 0.007, 0.03, 0.028
-0.01, 0.062, 0.008, 0.035, 0.027
0.028, 0.063, 0.009, 0.036, 0.031
-0.012, 0.051, 0.006, 0.029, 0.028
-0.026, 0.055, 0.007, 0.032, 0.026
0.05, 0.066, 0.01, 0.042, 0.037
0.002, 0.058, 0.007, 0.035, 0.031
-0.018, 0.055, 0.007, 0.03, 0.027
0.08, 0.107, 0.014, 0.042, 0.038
-0.005, 0.063, 0.007, 0.072, 0.03
0.003, 0.057, 0.007, 0.03, 0.025
0.007, 0.057, 0.009, 0.036, 0.032
0.005, 0.078, 0.01, 0.047, 0.036
-0.019, 0.056, 0.007, 0.03, 0.026
0.047, 0.065, 0.01, 0.043, 0.036
-0.013, 0.056, 0.007, 0.029, 0.028
-0.017, 0.059, 0.006, 0.029, 0.026
0.032, 0.067, 0.009, 0.041, 0.034
-0.011, 0.057, 0.006, 0.03, 0.027
-0.02, 0.055, 0.006, 0.029, 0.026
0.016, 0.071, 0.01, 0.038, 0.033
-0.01, 0.056, 0.007, 0.07, 0.028
0.036, 0.061, 0.008, 0.023, 0.031
0.066, 0.107, 0.009, 0.032, 0.032
0.018, 0.071, 0.009, 0.036, 0.032
0.171, 0.053, 0.009, 0.033, 0.028
0.104, 0.128, 0.009, 0.037, 0.031
0.007, 0.066, 0.006, 0.068, 0.025
-0.001, 0.066, 0.007, 0.03, 0.027
0.063, 0.078, 0.008, 0.034, 0.033
0.014, 0.057, 0.007, 0.033, 0.028
0.006, 0.074, 0.007, 0.029, 0.026
0.064, 0.079, 0.01, 0.032, 0.029
0.037, 0.07, 0.007, 0.033, 0.029
0.028, 0.073, 0.008, 0.032, 0.029
0.039, 0.066, 0.009, 0.038, 0.033
0.003, 0.043, 0.007, 0.03, 0.028
-0.019, 0.04, 0.007, 0.028, 0.026
-0.001, 0.042, 0.007, 0.024, 0.028
-0.007, 0.034, 0.007, 0.026, 0.028
-0.023, 0.038, 0.007, 0.043, 0.027
0.013, 0.052, 0.01, 0.033, 0.03
-0.019, 0.039, 0.007, 0.03, 0.027
-0.021, 0.036, 0.007, 0.029, 0.027
0.018, 0.059, 0.009, 0.036, 0.033
0.01, 0.042, 0.007, 0.031, 0.03
0.019, 0.05, 0.008, 0.035, 0.027
0.04, 0.057, 0.009, 0.037, 0.032
