0.292, 0.055, 0.015, 0.046, 0.057
0.214, 0.036, 0.009, 0.027, 0.024
0.281, 0.045, 0.008, 0.042, 0.045
0.326, 0.051, 0.011, 0.033, 0.026
0.207, 0.045, 0.007, 0.029, 0.024
0.315, 0.044, 0.008, 0.045, 0.046
0.335, 0.051, 0.011, 0.048, 0.055
0.21, 0.039, 0.008, 0.026, 0.025
0.327, 0.046, 0.008, 0.049, 0.055
0.318, 0.052, 0.011, 0.044, 0.051
0.227, 0.038, 0.007, 0.026, 0.023
0.268, 0.045, 0.007, 0.036, 0.034
0.39, 0.061, 0.013, 0.048, 0.055
0.24, 0.04, 0.009, 0.035, 0.026
0.366, 0.045, 0.009, 0.051, 0.059
0.25, 0.06, 0.015, 0.033, 0.033
0.215, 0.049, 0.008, 0.028, 0.024
0.249, 0.043, 0.008, 0.034, 0.034
0.254, 0.079, 0.016, 0.054, 0.038
0.232, 0.044, 0.02, 0.033, 0.029
0.239, 0.059, 0.009, 0.033, 0.028
0.291, 0.072, 0.014, 0.042, 0.044
0.215, 0.031, 0.011, 0.028, 0.026
0.26, 0.041, 0.007, 0.034, 0.036
0.257, 0.058, 0.012, 0.034, 0.031
0.225, 0.039, 0.009, 0.027, 0.03
0.224, 0.041, 0.008, 0.027, 0.026
0.281, 0.049, 0.008, 0.04, 0.038
0.214, 0.044, 0.007, 0.026, 0.023
0.258, 0.04, 0.007, 0.035, 0.034
0.427, 0.073, 0.017, 0.077, 0.098
0.33, 0.079, 0.011, 0.04, 0.028
0.22, 0.039, 0.01, 0.032, 0.033
0.423, 0.064, 0.031, 0.08, 0.086
0.349, 0.06, 0.011, 0.037, 0.032
0.189, 0.04, 0.011, 0.027, 0.036
0.383, 0.074, 0.013, 0.066, 0.074
0.217, 0.109, 0.011, 0.041, 0.039
0.229, 0.042, 0.01, 0.041, 0.034
0.391, 0.069, 0.023, 0.063, 0.076
0.255, 0.043, 0.012, 0.034, 0.034
0.201, 0.048, 0.012, 0.039, 0.033
0.307, 0.12, 0.013, 0.035, 0.029
0.285, 0.065, 0.012, 0.043, 0.035
0.222, 0.071, 0.013, 0.041, 0.033
0.283, 0.077, 0.015, 0.039, 0.036
0.223, 0.043, 0.009, 0.03, 0.029
0.263, 0.054, 0.009, 0.039, 0.04
0.271, 0.059, 0.015, 0.04, 0.039
0.233, 0.052, 0.011, 0.033, 0.033
0.314, 0.054, 0.011, 0.053, 0.058
0.243, 0.061, 0.014, 0.039, 0.036
0.224, 0.055, 0.01, 0.027, 0.029
0.273, 0.052, 0.009, 0.035, 0.037
0.364, 0.073, 0.012, 0.058, 0.063
0.234, 0.047, 0.012, 0.034, 0.035
0.255, 0.051, 0.01, 0.045, 0.045
0.401, 0.061, 0.015, 0.067, 0.071
0.206, 0.075, 0.011, 0.025, 0.027
0.278, 0.061, 0.012, 0.05, 0.054
0.394, 0.069, 0.015, 0.052, 0.057
0.236, 0.052, 0.015, 0.036, 0.034
0.229, 0.053, 0.009, 0.024, 0.026
0.366, 0.067, 0.014, 0.046, 0.068
0.224, 0.033, 0.009, 0.029, 0.03
0.215, 0.051, 0.009, 0.024, 0.025
0.244, 0.059, 0.01, 0.028, 0.028
0.227, 0.076, 0.013, 0.042, 0.035
0.376, 0.055, 0.009, 0.052, 0.081
0.249, 0.082, 0.014, 0.041, 0.036
0.211, 0.043, 0.009, 0.02, 0.03
0.308, 0.054, 0.024, 0.056, 0.062
0.23, 0.065, 0.014, 0.038, 0.036
0.226, 0.059, 0.011, 0.038, 0.034
0.4, 0.056, 0.011, 0.072, 0.081
0.246, 0.083, 0.019, 0.044, 0.044
0.269, 0.054, 0.011, 0.034, 0.033
0.368, 0.057, 0.011, 0.068, 0.079
0.31, 0.082, 0.015, 0.045, 0.079
0.225, 0.048, 0.011, 0.033, 0.033
0.222, 0.06, 0.01, 0.034, 0.031
0.319, 0.07, 0.03, 0.04, 0.045
0.247, 0.053, 0.008, 0.025, 0.023
0.424, 0.049, 0.007, 0.054, 0.069
0.25, 0.076, 0.032, 0.04, 0.036
0.244, 0.059, 0.011, 0.034, 0.032
0.219, 0.055, 0.01, 0.032, 0.031
0.24, 0.065, 0.011, 0.029, 0.042
0.238, 0.051, 0.008, 0.025, 0.023
0.213, 0.051, 0.008, 0.025, 0.024
0.24, 0.071, 0.014, 0.039, 0.051
0.232, 0.059, 0.011, 0.034, 0.032
0.32, 0.06, 0.011, 0.06, 0.072
0.325, 0.087, 0.013, 0.036, 0.031
0.247, 0.048, 0.011, 0.032, 0.03
0.299, 0.053, 0.009, 0.05, 0.048
0.524, 0.172, 0.017, 0.081, 0.106
0.468, 0.052, 0.011, 0.042, 0.033
0.388, 0.043, 0.011, 0.059, 0.077
0.354, 0.065, 0.014, 0.032, 0.033
0.262, 0.068, 0.01, 0.03, 0.026
0.271, 0.059, 0.011, 0.034, 0.038
0.513, 0.073, 0.016, 0.111, 0.111
0.395, 0.13, 0.011, 0.038, 0.031
0.233, 0.042, 0.009, 0.031, 0.03
0.454, 0.06, 0.013, 0.075, 0.078
0.244, 0.082, 0.01, 0.032, 0.024
0.275, 0.05, 0.02, 0.033, 0.035
0.27, 0.08, 0.013, 0.045, 0.031
0.285, 0.05, 0.008, 0.026, 0.031
0.207, 0.04, 0.008, 0.03, 0.04
0.481, 0.161, 0.023, 0.074, 0.104
0.476, 0.048, 0.012, 0.033, 0.048
0.233, 0.045, 0.011, 0.03, 0.032
0.632, 0.104, 0.014, 0.095, 0.12
0.545, 0.07, 0.01, 0.036, 0.032
0.293, 0.045, 0.01, 0.04, 0.046
0.287, 0.064, 0.014, 0.039, 0.034
0.262, 0.064, 0.011, 0.032, 0.031
0.415, 0.06, 0.01, 0.069, 0.103
0.638, 0.061, 0.029, 0.111, 0.122
0.632, 0.057, 0.011, 0.031, 0.032
0.38, 0.047, 0.009, 0.058, 0.068
0.432, 0.058, 0.026, 0.08, 0.092
0.45, 0.052, 0.012, 0.037, 0.035
0.457, 0.059, 0.012, 0.077, 0.102
0.352, 0.067, 0.021, 0.046, 0.046
0.22, 0.044, 0.012, 0.031, 0.032
0.324, 0.058, 0.009, 0.053, 0.059
0.461, 0.064, 0.021, 0.077, 0.091
0.372, 0.046, 0.012, 0.04, 0.033
0.319, 0.045, 0.011, 0.054, 0.063
0.554, 0.144, 0.016, 0.091, 0.123
0.654, 0.087, 0.012, 0.04, 0.039
0.49, 0.057, 0.011, 0.059, 0.092
0.312, 0.078, 0.015, 0.052, 0.05
0.279, 0.056, 0.013, 0.048, 0.05
0.231, 0.056, 0.011, 0.035, 0.033
0.52, 0.077, 0.016, 0.085, 0.112
0.47, 0.088, 0.012, 0.053, 0.053
0.303, 0.054, 0.01, 0.031, 0.033
0.313, 0.076, 0.016, 0.045, 0.048
0.307, 0.054, 0.011, 0.035, 0.032
0.317, 0.068, 0.01, 0.05, 0.067
0.375, 0.077, 0.022, 0.072, 0.062
0.373, 0.133, 0.011, 0.031, 0.034
0.324, 0.085, 0.012, 0.05, 0.064
0.305, 0.085, 0.03, 0.052, 0.051
0.264, 0.064, 0.01, 0.035, 0.032
0.301, 0.078, 0.01, 0.041, 0.05
0.253, 0.084, 0.014, 0.052, 0.036
0.273, 0.081, 0.011, 0.034, 0.035
0.296, 0.076, 0.012, 0.042, 0.053
0.348, 0.104, 0.025, 0.054, 0.056
0.23, 0.048, 0.01, 0.027, 0.029
0.24, 0.065, 0.009, 0.037, 0.029
0.267, 0.073, 0.017, 0.044, 0.033
0.225, 0.048, 0.009, 0.026, 0.026
0.235, 0.061, 0.009, 0.027, 0.025
0.306, 0.081, 0.011, 0.035, 0.041
0.239, 0.049, 0.009, 0.023, 0.025
0.221, 0.067, 0.008, 0.026, 0.025
0.423, 0.081, 0.031, 0.053, 0.063
0.2, 0.058, 0.012, 0.034, 0.029
0.293, 0.057, 0.01, 0.044, 0.049
0.414, 0.083, 0.013, 0.048, 0.052
0.229, 0.042, 0.01, 0.026, 0.039
0.223, 0.055, 0.011, 0.039, 0.034
0.325, 0.066, 0.014, 0.058, 0.07
0.441, 0.082, 0.011, 0.039, 0.03
0.222, 0.05, 0.007, 0.024, 0.024
0.322, 0.091, 0.015, 0.045, 0.048
0.221, 0.054, 0.01, 0.028, 0.024
0.314, 0.059, 0.009, 0.037, 0.038
0.332, 0.072, 0.011, 0.046, 0.049
0.22, 0.046, 0.009, 0.036, 0.029
0.216, 0.055, 0.008, 0.029, 0.024
0.274, 0.063, 0.01, 0.038, 0.04
0.224, 0.057, 0.008, 0.028, 0.024
0.213, 0.054, 0.007, 0.027, 0.024
0.259, 0.062, 0.009, 0.038, 0.038
0.216, 0.052, 0.007, 0.026, 0.024
0.213, 0.055, 0.008, 0.026, 0.025
0.279, 0.064, 0.012, 0.039, 0.043
0.225, 0.045, 0.008, 0.026, 0.024
0.196, 0.053, 0.007, 0.026, 0.023
0.228, 0.069, 0.015, 0.031, 0.032
0.212, 0.07, 0.011, 0.031, 0.026
0.211, 0.055, 0.009, 0.028, 0.025
0.237, 0.065, 0.011, 0.029, 0.029
0.204, 0.048, 0.009, 0.026, 0.038
0.244, 0.05, 0.007, 0.034, 0.035
0.245, 0.069, 0.018, 0.036, 0.04
0.247, 0.066, 0.012, 0.038, 0.032
0.22, 0.052, 0.011, 0.034, 0.032
0.252, 0.079, 0.017, 0.032, 0.033
0.22, 0.057, 0.009, 0.026, 0.025
0.261, 0.057, 0.008, 0.035, 0.037
0.319, 0.072, 0.014, 0.045, 0.053
0.213, 0.068, 0.009, 0.03, 0.026
0.215, 0.05, 0.007, 0.025, 0.024
0.327, 0.07, 0.014, 0.046, 0.064
0.221, 0.06, 0.012, 0.035, 0.033
0.217, 0.058, 0.012, 0.038, 0.033
0.419, 0.071, 0.014, 0.082, 0.096
0.321, 0.075, 0.011, 0.033, 0.032
0.245, 0.054, 0.01, 0.045, 0.048
0.467, 0.076, 0.014, 0.084, 0.087
0.431, 0.06, 0.011, 0.034, 0.031
0.221, 0.06, 0.01, 0.036, 0.032
0.32, 0.06, 0.013, 0.057, 0.058
0.191, 0.066, 0.011, 0.039, 0.032
0.255, 0.051, 0.01, 0.051, 0.051
0.286, 0.047, 0.019, 0.052, 0.058
0.218, 0.061, 0.012, 0.035, 0.064
0.36, 0.044, 0.011, 0.055, 0.076
0.345, 0.048, 0.049, 0.065, 0.101
0.26, 0.059, 0.012, 0.035, 0.031
0.334, 0.051, 0.01, 0.062, 0.073
0.295, 0.028, 0.012, 0.047, 0.059
0.206, 0.051, 0.01, 0.028, 0.029
0.382, 0.05, 0.01, 0.077, 0.087
0.245, 0.03, 0.011, 0.031, 0.032
0.222, 0.052, 0.009, 0.031, 0.029
0.336, 0.063, 0.011, 0.064, 0.085
0.321, 0.029, 0.024, 0.055, 0.063
0.216, 0.05, 0.009, 0.028, 0.029
0.216, 0.065, 0.009, 0.035, 0.028
0.241, 0.032, 0.015, 0.035, 0.034
0.214, 0.056, 0.01, 0.034, 0.03
0.387, 0.052, 0.009, 0.071, 0.088
4.586, 0.1, 0.059, 0.049, 0.1
5.567, 0.033, 0.009, 0.03, 0.031
4.428, 0.058, 0.009, 0.045, 0.042
0.411, 0.029, 0.01, 0.061, 0.095
0.237, 0.047, 0.009, 0.034, 0.029
0.256, 0.03, 0.009, 0.043, 0.044
0.287, 0.042, 0.01, 0.031, 0.03
0.222, 0.04, 0.009, 0.028, 0.029
0.262, 0.032, 0.009, 0.038, 0.042
0.453, 0.026, 0.01, 0.066, 0.089
0.251, 0.057, 0.008, 0.034, 0.03
0.278, 0.053, 0.009, 0.045, 0.045
0.405, 0.03, 0.011, 0.066, 0.085
0.205, 0.054, 0.009, 0.03, 0.03
0.296, 0.025, 0.009, 0.045, 0.058
0.246, 0.028, 0.016, 0.032, 0.034
0.262, 0.049, 0.01, 0.029, 0.03
0.341, 0.023, 0.01, 0.049, 0.056
0.457, 0.029, 0.015, 0.07, 0.093
0.229, 0.055, 0.009, 0.032, 0.03
0.32, 0.028, 0.008, 0.051, 0.06
0.439, 0.041, 0.017, 0.07, 0.095
0.257, 0.059, 0.01, 0.035, 0.029
0.298, 0.028, 0.009, 0.049, 0.057
0.243, 0.032, 0.012, 0.032, 0.031
0.225, 0.054, 0.009, 0.029, 0.029
0.325, 0.027, 0.009, 0.049, 0.07
0.449, 0.029, 0.012, 0.08, 0.091
0.245, 0.054, 0.009, 0.038, 0.028
0.317, 0.029, 0.008, 0.053, 0.058
0.261, 0.044, 0.011, 0.033, 0.03
0.219, 0.053, 0.009, 0.035, 0.028
0.346, 0.03, 0.01, 0.058, 0.072
0.252, 0.043, 0.011, 0.028, 0.032
0.221, 0.052, 0.009, 0.031, 0.029
0.36, 0.03, 0.008, 0.061, 0.073
0.323, 0.033, 0.012, 0.043, 0.045
0.223, 0.051, 0.009, 0.032, 0.028
0.272, 0.03, 0.008, 0.034, 0.028
0.314, 0.028, 0.012, 0.042, 0.044
0.243, 0.055, 0.009, 0.032, 0.028
0.33, 0.029, 0.009, 0.05, 0.056
0.296, 0.032, 0.012, 0.043, 0.046
0.222, 0.053, 0.01, 0.032, 0.028
0.278, 0.029, 0.009, 0.043, 0.044
0.608, 0.029, 0.01, 0.11, 0.136
0.477, 0.059, 0.009, 0.031, 0.029
0.337, 0.026, 0.009, 0.047, 0.058
0.704, 0.047, 0.011, 0.108, 0.153
0.528, 0.062, 0.009, 0.032, 0.028
0.324, 0.029, 0.008, 0.039, 0.043
0.473, 0.032, 0.013, 0.063, 0.085
0.219, 0.066, 0.009, 0.032, 0.029
0.475, 0.029, 0.009, 0.078, 0.097
0.487, 0.031, 0.012, 0.069, 0.09
0.228, 0.051, 0.009, 0.048, 0.03
0.308, 0.03, 0.008, 0.043, 0.045
0.264, 0.031, 0.011, 0.034, 0.031
0.226, 0.061, 0.009, 0.032, 0.028
0.235, 0.029, 0.008, 0.032, 0.029
0.253, 0.032, 0.011, 0.036, 0.032
0.314, 0.054, 0.009, 0.035, 0.029
0.242, 0.028, 0.008, 0.033, 0.029
0.332, 0.031, 0.01, 0.035, 0.031
0.217, 0.063, 0.008, 0.035, 0.028
0.237, 0.028, 0.009, 0.033, 0.029
0.272, 0.031, 0.011, 0.036, 0.031
0.231, 0.053, 0.008, 0.033, 0.029
0.274, 0.028, 0.008, 0.042, 0.042
0.264, 0.031, 0.01, 0.03, 0.03
0.234, 0.053, 0.009, 0.034, 0.03
0.32, 0.028, 0.008, 0.044, 0.043
0.255, 0.031, 0.01, 0.034, 0.032
0.227, 0.054, 0.008, 0.034, 0.029
0.277, 0.029, 0.008, 0.044, 0.044
0.474, 0.036, 0.01, 0.083, 0.124
0.356, 0.046, 0.01, 0.032, 0.029
0.217, 0.024, 0.009, 0.026, 0.029
0.529, 0.032, 0.015, 0.087, 0.118
0.423, 0.059, 0.009, 0.046, 0.03
0.33, 0.029, 0.009, 0.051, 0.058
0.48, 0.035, 0.013, 0.08, 0.114
0.365, 0.071, 0.009, 0.032, 0.04
0.283, 0.027, 0.009, 0.028, 0.028
0.327, 0.029, 0.01, 0.041, 0.045
0.22, 0.052, 0.008, 0.034, 0.028
0.328, 0.027, 0.009, 0.049, 0.058
0.529, 0.029, 0.011, 0.088, 0.116
0.37, 0.081, 0.01, 0.031, 0.028
0.438, 0.027, 0.009, 0.088, 0.099
0.414, 0.028, 0.01, 0.081, 0.085
0.317, 0.052, 0.01, 0.033, 0.029
0.329, 0.026, 0.01, 0.053, 0.07
